orinoquia,-73.874929354066,3.6343598701495,-73.8624224947348,3.66771262330143,-73.8457466822932,3.69133744310618,-73.8526956896564,3.78861452004041,-73.866592576114,3.7969524262612,-73.8624236230036,3.84975991783871,-73.8526968179252,3.8608767500435,-73.8471378376884,3.87894258961147,-73.7734855805589,3.96788176032491,-73.6845464098455,4.01235021741286,-73.608115226732,4.02763713099682,-73.5678134662169,4.1054583412367,-73.5553066068857,4.13325211415184,-73.5664234390905,4.19578641080775,-73.5469687006649,4.31112932730995,-73.4969401350714,4.32919403860915,-73.4024419841212,4.42091326357537,-73.3968830038844,4.45704381444253,-73.371869285222,4.49178546645207,-73.3273996998653,4.50846240716242,-73.3009959540766,4.55293086425037,-73.2523574156095,4.55848984448715,-73.1967698697792,4.527917145588,-73.1981598969056,4.47927860712089,-73.2217835884415,4.46677174778971,-73.2190046624575,4.43619904889056,-73.1953809709215,4.40840527597541,-73.1328455459969,4.41118420195942,-73.1050529013505,4.45565378731614,-73.0480753283938,4.48622648621529,-72.9883199577219,4.49317549357846,-72.9605261848068,4.53486615295117,-72.9243956339396,4.55293086425037,-72.8497561416351,4.69592313526497,-72.8483672427775,4.77930332574163,-72.8275224772255,4.78764236023119,-72.800974313034,4.90751866065695,-72.7829084734661,4.91307764089373,-72.7829084734661,4.9339224064457,-72.8093122192548,4.95059821888728,-72.816261226618,5.01591369806475,-72.83710599217,5.02564050314315,-72.8329370390596,5.05482317491591,-72.8037543672868,5.06177218227908,-72.7565047276773,5.09095485405184,-72.7398289152357,5.14654239988213,-72.7078661892102,5.14376347389813,-72.6967493570054,5.09234488117823,-72.6175381196391,5.02841942912716,-72.5966933540872,5.02980945625355,-72.545275889636,5.0742779133415,-72.5466659167624,5.09512267889347,-72.5730696625512,5.12152642468222,-72.5702907365672,5.15070909645498,-72.5619517020776,5.16460598291255,-72.4799615387274,5.27300102032035,-72.3438110895426,5.34413272501448,-72.2562619459556,5.45530556013752,-72.2465351408772,5.50672415285741,-72.1965065752837,5.53034897266216,-72.1826096888261,5.57481742975011,-72.1381412317382,5.67070447955795,-72.1298033255174,5.72768205251463,-72.1200753921702,5.7485268180666,-72.0784749942992,5.80191706046455,-72.0673378532565,5.85759938087163,-72.0562018404826,5.89578112436523,-72.0371104046014,5.90691770127353,-71.9909732380005,5.96737203444933,-71.9973366738713,6.05964411111355,-72.0355184173649,6.12964416222994,-72.0212006866556,6.25055339271594,-71.9702909431516,6.35714489249262,-71.8955183151321,6.40169063599141,-71.8430177126605,6.48282669988172,-71.8324108579403,6.53508077562685,-71.833799756798,6.67960749217058,-71.8087860381356,6.69350381449376,-71.8171239443564,6.71017962693534,-71.8629824285707,6.71990756028252,-71.8768793150283,6.75881760126807,-71.8963340534539,6.76298711851285,-71.8921651003435,6.80745670386957,-71.8588134754603,6.81301511997197,-71.8574234483339,6.85470465107591,-71.8782682138859,6.87138159178626,-71.9519215992842,6.87416108190465,-71.9644284586153,6.88805740422784,-72.0061179897193,6.89083689434623,-72.0269627552713,6.86860266580226,-72.0825503011015,6.87694057202305,-72.0839391999592,6.91446171415098,-72.0672633875176,6.92557911049016,-72.0700423135016,6.96587974273649,-72.0936671333064,6.99228348852524,-72.1103429457479,7.06176679254433,-72.2020621707141,7.11735377424023,-72.2562585611493,7.1910065955041,-72.2590374871333,7.23686564385282,-72.2979480922532,7.24798304019201,-72.3549245369411,7.31885693547187,-72.3549245369411,7.34526068126062,-72.378518893489,7.40471931724565,-72.2878331627174,7.39439227318085,-72.2846559578571,7.39987960835065,-72.2453741523114,7.39987960835065,-72.2317988224537,7.40998946067695,-72.1954053849628,7.410571647363,-72.1679658884419,7.38948599642833,-72.1630556627486,7.35251375705769,-72.1538128849732,7.34875831445202,-72.1506356801129,7.29647941679392,-72.1523698292145,7.29157031936948,-72.1517876425285,7.26586271541269,-72.034521027771,7.06136625713048,-71.9935050731236,7.03941465991374,-71.9366042224434,7.03421559741504,-71.9074317050896,7.03334683046105,-71.899344274536,7.04721099712425,-71.8843247606509,7.04721099712425,-71.8753708196809,7.03536925223382,-71.8615066530177,7.03536925223382,-71.8476424863545,7.04432432147257,-71.8184699690007,7.04432432147257,-71.7725449169288,7.08504918277696,-71.7566588926273,7.08909289805372,-71.735573805827,7.07118501611375,-71.726619864857,7.08331616194405,-71.717665923887,7.08331616194405,-71.7038017572238,7.05616550222862,-71.6639422780671,7.05414308045585,-71.6627869308452,7.04518970362025,-71.6549883370971,7.04432093666626,-71.6408353336284,7.08331334127213,-71.6249493093269,7.08331334127213,-71.6090632850253,7.06829382738699,-71.5819126253098,7.07811427877343,-71.5749805419782,7.04316558944433,-71.5599610280931,7.04316558944433,-71.5481187190683,7.06020639683346,-71.4932385977577,7.05529560700586,-71.4842846567877,7.04432093666626,-71.4741753685958,7.04432093666626,-71.4640660804039,7.06309476488829,-71.4551121394339,7.06136174405539,-71.4562674866558,7.02641192645752,-71.4473135456858,7.02641192645752,-71.409187087362,7.05038594544702,-71.4062987193072,7.06627253388299,-71.3904126950056,7.06714130083699,-71.3644185107809,7.03536925223382,-71.3153151255799,7.03623801918781,-71.3043404552403,7.04519139602341,-71.2745902642755,7.04519139602341,-71.2636144656672,7.05934496362648,-71.2506168094204,7.05934496362648,-71.2344419483134,7.03537094463698,-71.2225996392885,7.03623971159097,-71.2104684934583,7.0483697291525,-71.1567448476384,7.0483697291525,-71.14576904903,7.05732423425687,-71.1246839622297,7.0532805189801,-71.0908900559881,7.0062006838207,-71.0429431462779,7.0062006838207,-71.0348557157244,6.99724617871633,-71.0019283198993,6.9992686004891,-70.9519595525506,7.04230472037173,-70.9040115145717,7.06136794953363,-70.8710852470153,7.09227292358597,-70.8592429379905,7.07725340970083,-70.8502889970205,7.07725340970083,-70.8393120701434,7.1072924374711,-70.8271820525818,7.1072924374711,-70.8193834588338,7.09227292358597,-70.8072523130035,7.09227292358597,-70.7974318616171,7.10324985046311,-70.7523733199617,7.10324985046311,-70.7353319484381,7.1122032272987,-70.7084701255282,7.11104788007677,-70.6914287540047,7.13097818378951,-70.6775645873415,7.13097818378951,-70.6377062364535,7.0931399981368,-70.577628180913,7.0931399981368,-70.5666512540359,7.10411579674517,-70.5478768616795,7.10411579674517,-70.5328573477943,7.09111757636403,-70.5317020005724,7.0671446856433,-70.4947308894705,7.03219486804543,-70.4349416707355,7.03623971159097,-70.4089474865107,7.01544346159617,-70.3841063929704,7.02122019770584,-70.3272055422902,6.9804936439983,-70.3090088235447,6.96027506761446,-70.2821470006348,6.96027506761446,-70.208204778431,7.0062006838207,-70.1793210978827,7.00446653471903,-70.1463937020576,7.01139861805063,-70.1024905076241,7.01226738500462,-69.4081268272422,6.14720058844761,-69.3714445529458,6.14604524122568,-69.3442927649616,6.18417169954948,-69.3197416364955,6.16742029310022,-69.3093435114981,6.13391522366415,-69.2908579559472,6.12929383477642,-69.2801709941443,6.10503154311582,-69.2573528865111,6.10503154311582,-69.240600351793,6.12178294956508,-69.2102724872173,6.12322769772688,-69.1753232337538,6.17955031066175,-69.1464395532055,6.17955031066175,-69.1250656295997,6.23414103103249,-69.1175558726572,6.23414103103249,-69.103691705994,6.25407133474523,-69.0597885115605,6.25262658658342,-69.0473685289247,6.23731767175842,-69.0245504212915,6.22980904308462,-68.9956667407432,6.24656044953389,-68.9774700219977,6.24656044953389,-68.9272112895748,6.20699037131705,-68.9150812720133,6.21912151714735,-68.9015059421556,6.22056626530915,-68.8922631643801,6.20843399121008,-68.8587580949441,6.20843399121008,-68.8405613761986,6.22518765419689,-68.8131218796777,6.22374290603509,-68.7963693449597,6.20092536253629,-68.7894372616281,6.21941091808722,-68.7325364109478,6.21652142176362,-68.6990313415118,6.16886391299325,-68.6655262720757,6.17955031066175,-68.6305770186122,6.17175228104808,-68.5863849873733,6.21305538009782,-68.5560571227975,6.21305538009782,-68.5424817929398,6.18850481576612,-68.5286176262766,6.18243980698535,-68.5011781297557,6.22663127408992,-68.4844255950376,6.22056626530915,-68.4220368450532,6.23269628287069,-68.4205926610258,6.25262715071781,-68.4099056992229,6.25262715071781,-68.3917089804775,6.22807489398295,-68.3452062547947,6.22980904308462,-68.3301867409095,6.21825557086529,-68.2724193798129,6.21681082270349,-68.2319822270452,6.25551495463826,-68.2152296923272,6.25262658658342,-68.1993436680256,6.26475773241372,-68.1664174004693,6.25695857453129,-68.1216476956193,6.28670932963046,-68.0979630775697,6.28670932963046,-68.0563705775801,6.26157996341902,-67.9991808900944,6.26013634352599,-67.9884939282915,6.24338380880796,-67.9749185984338,6.24338380880796,-67.9292823831674,6.28988709862516,-67.9177289109481,6.28988709862516,-67.875847574153,6.33610098750249,-67.8576508554076,6.33321149117889,-67.8380099526347,6.35747378283949,-67.8036383727822,6.35834254979348,-67.7906407165354,6.36960831347611,-67.7738881818174,6.36960831347611,-67.7487593797403,6.34014583104803,-67.7403831123813,6.35516534493317,-67.7221863936359,6.35603411188716,-67.7138101262769,6.33928157716913,-67.7011013068356,6.33783682900732,-67.6782831992024,6.35747773178019,-67.6508437026815,6.35747773178019,-67.641600924906,6.34621366050073,-67.6028967929713,6.34823495400472,-67.5815228693655,6.33234949383753,-67.5488843103459,6.33552613456346,-67.5139350568824,6.28671327857116,-67.4879397443889,6.30577650773306,-67.4749420881421,6.30490774077906,-67.4758108550961,6.26938024957023,-67.4567476259342,6.26389122199727,-67.4521262370465,6.23645285374513,-67.4766773655126,6.22894309680256,-67.4864966886302,6.20843455534447,-67.472632521967,6.18850594403489,-67.4743666710687,6.13767066626982,-67.4293081294133,6.11340837460922,-67.4096672266404,6.08019101370986,-67.417754657194,6.0530414822632,-67.4278639453859,6.03802196837807,-67.4818764280113,5.99094156908428,-67.4916980076665,5.96263556214691,-67.5191375041874,5.95194803620964,-67.5488876951522,5.92681979826698,-67.5451328166809,5.91699934688054,-67.5494653687632,5.90948958993798,-67.5624630250099,5.91411097882571,-67.5936574000021,5.86991838345237,-67.5913467055582,5.81735121312318,-67.6089657506927,5.80204229829817,-67.6089657506927,5.78933347885691,-67.5930797263911,5.77633525847577,-67.5997229729172,5.75727315758264,-67.6219634069395,5.74658619577976,-67.6242741013833,5.70470485898467,-67.6034778513885,5.68881883468309,-67.6034778513885,5.67668768885279,-67.6158978340243,5.67206629996505,-67.6029001777776,5.65444725483057,-67.6141648131914,5.63567286247415,-67.5806597437553,5.61112173400807,-67.5823916363195,5.58685944234746,-67.6080981120075,5.57155109165685,-67.6080981120075,5.53140277569466,-67.6881059071264,5.4765249109216,-67.7063026258718,5.4453305359294,-67.7487616362779,5.43464357412651,-67.7655152992647,5.4089370984385,-67.8036417575885,5.39969432066303,-67.8045105245425,5.38294291421377,-67.8255956113428,5.36474619546831,-67.8250134246567,5.33875088297481,-67.8371456987558,5.33586251491998,-67.8403229036161,5.30755650798261,-67.8218373480652,5.29773605659618,-67.8218373480652,5.28040584826718,-67.8108615494568,5.27174074410268,-67.8114347099927,5.23967985869403,-67.8212551613791,5.23303661216791,-67.824143529434,5.19982037953732,-67.8296314287381,5.18075827864419,-67.8013265500695,5.15158576129038,-67.8013265500695,5.13338904254493,-67.8097028174286,5.12039138629817,-67.7868847097954,5.11374813977206,-67.7883288938228,5.09150770574984,-67.8045037549299,5.07879888630857,-67.8045037549299,5.05886914673022,-67.7929502827105,5.0452938168725,-67.7975716715982,4.98348274049907,-67.8333874354782,4.94939999745203,-67.8319432514508,4.9014530877418,-67.8134576958998,4.82837737595451,-67.8134576958998,4.79487230651844,-67.8408971924208,4.72728336576657,-67.8507176438072,4.6625839213383,-67.8637153000539,4.65045390377677,-67.8651594840814,4.61088326142555,-67.8562055431114,4.59875211559525,-67.8553367761574,4.56351402532628,-67.7822610643701,4.5112345635338,-67.7738847970111,4.46328878209233,-67.7458676268792,4.43267095244233,-67.746145180997,4.43267885032373,-67.7690682176259,4.4292692220965,-67.8622474223823,4.33422611732968,-67.8827469376902,4.24663748433562,-67.9367898835725,4.16836722312472,-67.9759261424467,4.16464055137273,-68.0001523295066,4.15345827957919,-68.0541952753888,4.16650332311434,-68.1268749648373,4.20750235373017,-68.4380932379393,4.20563845371979,-68.6430872627497,4.15904885134157,-68.7474476110309,4.1031408771802,-68.8219900722211,4.09195973365543,-68.8685796745993,4.05655127480198,-68.8928058616592,4.05841517481237,-68.89653366168,4.09755143368659,-68.8778969181136,4.10500590545936,-68.7679459980701,4.20936625374056,-68.7250830674438,4.23172966905886,-68.6654484215305,4.31931830205291,-68.6412222344706,4.40690693504697,-68.6058137756171,4.41995197858212,-68.538724657931,4.51872175510094,-68.5182251426231,4.53363069864647,-68.5182251426231,4.57462972926231,-68.5759958885261,4.60631038809499,-68.6281760626666,4.60071981633261,-68.6524022497266,4.54295019869839,-68.6815476886299,4.47063494006304,-68.7747257651175,4.4109991658809,-68.8553868278551,4.38130764489223,-68.9084414102935,4.3472170039638,-69.0046330926697,4.29938066459316,-69.1406752280523,4.29751676458278,-69.3046702222469,4.344106366961,-69.4705291164518,4.344106366961,-69.6606141977167,4.29006342107878,-69.7220980761464,4.28391097146823,-69.8618668832811,4.20564071025733,-69.9308199009776,4.12364377729443,-70.0034995904261,4.01369285725085,-70.023999105734,4.00251171372608,-70.0705887081123,3.95592211134786,-70.1507228693335,3.82733557600675,-70.1619040128583,3.77701930187653,-70.1935857999597,3.72856579948793,-70.2513565458627,3.65588611003941,-70.2644004611291,3.59811536413643,-70.3557168941439,3.46393825703293,-70.504802944793,3.30366993459035,-70.5905276777766,3.25148976044975,-70.7321592566529,3.2123546298443,-70.8514285484796,3.15831055569332,-70.9427438532257,3.09308533801757,-71.0247407861886,3.09494923802795,-71.0564225732901,3.07258582270965,-71.1551923498089,3.06885802268888,-71.2204175674846,3.10985705330471,-71.2707338416148,3.10426648154233,-71.2800510851292,3.09122143800718,-71.3881392334312,3.08749476625518,-71.5297708123075,3.04090516387697,-71.6769940912149,3.04649573563935,-71.7534004524154,3.07072192269926,-71.8204895701015,3.07817639447203,-71.855898028955,3.10053980979033,-71.9416227619386,3.10053980979033,-72.001257407852,3.07631362273042,-72.0925727125981,3.07631362273042,-72.2658860785758,2.99431668976752,-72.2807950221213,2.96263603093484,-72.3516108115595,2.95890823091407,-72.4428234438473,2.97505939837693,-72.4484140156097,3.01419452898238,-72.4354727728015,3.0704127770559,-72.4187010575144,3.0704127770559,-72.4187010575144,3.09091229236381,-72.4280183010287,3.10768400765096,-72.4913807469629,3.11327457941334,-72.5398342493515,3.07041164878712,-72.5882866234713,2.95331653088291,-72.6629328853884,2.82928481657201,-72.7784755054632,2.76219569888588,-72.9033353690523,2.76033179887549,-73.0147778604117,2.76790022579417,-73.1070014215187,2.80694622316668,-73.129364836837,2.82930963848499,-73.2142670618863,2.84528253948197,-73.2589927642542,2.88441767008742,-73.3111729383948,2.89746271362257,-73.3425557342718,2.98163043570168,-73.3493287317066,3.07023676712755,-73.4011963753975,3.15879458299626,-73.5210478539103,3.26722121192965,-73.5403186845262,3.33363788142802,-73.6957061162636,3.46104988897809,-73.7795669492369,3.50018614785232,-73.8704930012568,3.47492872313532,-73.914002429889,3.41605340210512,-73.9261268061067,3.47511150267629,-73.9105420295671,3.53745173710352,-73.8832683885556,3.55303651364314,-73.874929354066,3.6343598701495
