RIOHACHA,800280,29065130,28025130,13035501,800440,15065180,29015000,15015120,12015100,25025340,15075501,29045190,800630,29035000,12015110,15075150,15065190,25025002,15065501,800350,800840,13095010,13085050,25017010,26247020,29045000,29065000,29035200,15067220,25027200,25027020,15067050,29047070,15065010,29047000,27037010,13067020,
PUERTO CARREÑO,800990,801390,37055010,804570,
CÚCUTA,800970,803540,16015110,26015030,29045150,21235030,21137050,802190,26055100,801005,21255160,16015501,52077010,44035050,21137010,21237020,35217060,
BUCARAMANGA,802227,51025080,26085170,23065180,698704,802140,23195230,26075150,23105070,26055120,26127040,23105060,802590,26105250,26177030,
ARMENIA,35085070,21215180,27015330,800770,802100,26125290,52035040,26125710,23195190,27015310,16027300,35085060,21217180,
VILLAVICENCIO,802340,26225060,803150,21185090,35037100,22025040,21115020,21115010,35035100,804470,801540,16017030,21097070,21087080,
PEREIRA,21215180,27015330,800770,802100,26125290,52035040,26125710,23195190,27015310,16027300,35085060,21217180,
IBAGUÉ,51025080,23065190,26255030,26055120,24055070,23105060,21257120,21057050,21017040,
NEIVA,802340,26225060,803150,26015030,21185090,21137050,35037100,22025040,21115020,21115010,35035100,804470,801540,52077010,16017030,21097070,
SAN JOSÉ DEL GUAVIARE,803610,803220,803720,47035030,690186,31095030,800011,48015040,32105080,42077020,
SINCELEJO,28035060,15085050,25025000,29015040,28025502,15067200,25025280,25025350,800360,
MONTERÍA,800280,29065130,28025130,13035501,800440,15065180,29015000,15015120,12015100,25025340,15075501,29045190,800630,29035000,12015110,15075150,15065190,25025002,15065501,800350,800840,13095010,13085050,25017010,26247020,29045000,29065000,29035200,15067220,25027200,25027020,15067050,29047070,15065010,29047000,27037010,13067020,
INÍRIDA,803220,690186,31095030,48015040,32105080,42077020,
CALI,802227,51025080,26085170,23065180,698704,802140,23195230,26075150,23105070,26055120,26127040,23105060,802590,26105250,26177030,
QUIBDÓ,803360,55015010,802520,51025090,53045040,11105020,802222,801440,54017040,51039010,11135030,803000,11037030,51027060,11047040,
TUNJA,23125170,35025090,35027510,52055210,
POPAYÁN,803420,16055120,21215170,24025090,26185050,803080,53075020,26135290,26145090,21055070,26035100,52015050,26207080,35027001,23050420,
FLORENCIA,800970,803540,16015110,26015030,29045150,21235030,21185090,21137050,802190,26055100,801005,21255160,804470,16015501,52077010,44035050,21137010,35217060,
PASTO,21206790,24035430,802223,24015110,24035360,24035410,21205012,21205791,21215190,21206960,21206990,21206600,802220,52045080,27015320,21209920,
SANTA MARTA,800280,29065130,28025130,13035501,800440,15065180,29015000,15015120,12015100,25025340,15075501,29045190,800630,29035000,12015110,15075150,15065190,25025002,15065501,800350,800840,13095010,13085050,25017010,26247020,29045000,29065000,29035200,15067220,25027200,25027020,15067050,29047070,15065010,29047000,27037010,13067020,
VALLEDUPAR,800440,28035060,15085050,29015000,25025000,15065501,29015040,28025502,29045000,15067200,25025280,25025350,800360,15067050,
MEDELLÍN,27015330,800770,801100,26125290,52035040,23195190,27015310,21015060,35085060,21217180,
ARAUCA,800990,802410,801390,35185010,36015020,37055010,804570,37057020,802225,35017020,
MITU,803610,803220,803720,47035030,690186,31095030,48015040,32105080,42077020,
MOCOA,32067030,23125160,21115180,44037040,800890,44035040,52025080,21047010,44015060,23067060,35035110,21087080,23197690,
YOPAL,800970,16015110,802340,803150,26015030,29045150,21235030,21185090,21137050,802190,801005,21115020,35035100,21255160,804470,16015501,52077010,44035050,21137010,21097070,35217060,
MANIZALES,21115170,23085270,801490,26155230,21195160,16015130,801120,23085260,
